,a1,a2,a3,a4,a5,a6,b1,b2,b3,b4,b5,b6,z1,z2,z3,z4,z5,z6
27835,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
27836,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
27837,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
27838,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
27839,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27840,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27841,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27842,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27843,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
27844,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27845,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
27846,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
27847,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
27848,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
27849,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27850,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27851,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
27852,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
27853,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
27854,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
27855,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
27856,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27857,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
27858,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27859,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27860,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27861,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27863,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27864,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
27865,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27866,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
27867,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27868,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
27869,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27870,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
27871,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27872,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
27873,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
27874,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
27875,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
27876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27877,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
27878,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27879,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
27880,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27882,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27883,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27884,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
27885,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27886,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27887,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
27888,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
27889,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27890,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
27891,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27892,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
27893,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0
27894,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
27895,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
27896,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
27897,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27899,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
27900,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
27901,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
27902,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
27903,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27904,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27905,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27906,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27907,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
27908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27909,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27910,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
27911,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
27912,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27913,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0
27914,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
27915,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27916,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27917,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
27918,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27919,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
27920,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
27921,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27922,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
27923,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
27924,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
27925,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27926,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
27927,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
27928,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0
27929,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
27930,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
27931,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27933,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
27934,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27935,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27936,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27937,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27938,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
27939,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27940,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27941,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0
27942,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27943,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27944,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
27945,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
27946,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
27947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27948,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
27949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27950,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
27951,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
27952,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27953,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
27954,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
27955,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27956,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
27957,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
27958,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
27959,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
27960,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27961,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27962,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27963,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
27964,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
27965,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27967,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27969,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27970,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27971,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
27972,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
27973,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
27974,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
27975,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
27976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27977,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
27978,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
27979,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0
27980,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
27981,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
27982,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
27983,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27984,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0
27985,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
27986,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
27987,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
27988,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
27989,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
27990,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
27991,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
27992,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27993,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27994,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27995,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
27996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27997,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27998,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28001,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
28002,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
28003,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28006,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
28007,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
28008,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
28009,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
28010,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
28011,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28013,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
28014,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
28015,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
28016,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
28017,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
28018,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
28019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28020,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
28021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28022,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28023,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28024,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28026,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28027,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28028,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
28029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28030,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
28031,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28032,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0
28033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28034,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
28035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28036,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28037,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28038,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
28039,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28040,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28041,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28042,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
28043,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28044,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28045,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28046,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
28047,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
28048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28049,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
28050,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28051,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28052,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
28053,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
28054,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28055,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
28056,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28057,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28058,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28059,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
28060,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
28061,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
28062,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
28063,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
28064,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
28065,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28066,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
28067,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28068,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28069,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
28070,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
28071,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
28072,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
28073,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
28074,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
28075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28076,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
28077,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
28078,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28079,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28080,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
28081,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28082,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
28083,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
28084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
28085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
28086,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28087,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28089,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
28090,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
28091,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0
28092,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
28093,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28095,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28096,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
28097,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
28098,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28099,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28100,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
28101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
28103,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
28104,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28105,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28106,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
28107,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
28108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28109,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
28110,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28111,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28112,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
28113,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28115,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
28116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28119,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28120,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
28121,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28122,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28123,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
28124,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28125,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
28126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28127,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28128,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
28129,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28130,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28132,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
28133,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
28134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28135,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
28136,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
28137,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
28138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28139,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
28140,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28141,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
28142,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
28143,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28144,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
28145,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28146,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
28147,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
28148,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28149,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28150,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28151,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
28152,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28153,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28154,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
28155,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28157,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
28158,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
28159,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
28160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28161,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
28162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28163,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28164,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
28165,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
28166,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
28167,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28168,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28169,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28170,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28171,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
28172,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28173,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
28174,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28175,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28176,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
28177,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
28178,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28179,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
28180,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
28181,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28182,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
28183,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28184,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
28185,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
28186,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
28187,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
28188,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28189,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
28190,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
28191,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
